id,spend12,age,dist,pop,tripFreq,nMarketing
1287009.099,381.05,36,1.4,34872,0.4,0
1530823.726,773.46,53,1.504,30694,1.22,0
1081107.67,587.39,43,1.333,20470,1.37,1
5942945.197,940.97,59,1.666,48890,0.81,0
3329560.87,759.82,52,1.091,42253,1.49,0
3572891.037,789.94,53,5.201,51772,2.69,0
3262335.367,1035.54,61,8.377,41327,0.69,0
4552937.432,595.8,45,9.82,39052,0.96,0
1620628.992,680.29,48,3.087,35252,1.38,0
3325583.077,521.4,42,1.595,48322,0.16,0
3220757.01,453.29,40,3,51894,0.02,0
5353414.396,564.44,41,2.643,24400,0.07,1
1495877.031,571.38,44,1.027,38401,1.68,0
4814437.294,480.77,41,5.547,25962,1.36,0
1721404.157,973.44,60,1.465,35431,2.35,0
4957634.573,681.05,49,7.072,39378,2.69,0
1321064.79,451.65,39,1.76,37876,2.94,0
3786704.942,324.14,30,2.959,55936,2.04,0
1867826.383,518.9,33,4.139,45493,0.12,2
5660224.642,1030.27,61,2.453,35096,2.32,0
2223620.106,957.37,57,3.114,34619,1.43,1
1808291.57,638.38,45,2.391,25980,1.54,1
2228845.597,1134.9,65,5.324,39621,1.43,0
4129245.669,592.85,42,3.095,57489,0.94,1
2312588.603,541.81,44,5.473,30473,0.19,0
5516395.479,923.48,58,1.833,41493,1.38,0
4900728.406,1071.17,62,1.021,40900,0.83,0
5878809.619,1748.93,81,1.34,52500,0.28,0
4426144.361,854.25,56,2.484,49795,0.8,0
1796849.909,626.8,46,6.984,37117,2.09,0
3677492.991,850.91,43,1.715,33498,0.16,3
4033182.871,1666.01,79,3.09,33563,2.34,0
1785651.208,627.68,47,1.673,32175,1.08,0
3044035.719,420.97,38,4.122,20552,0.96,0
3107934.387,536.13,43,4.315,45043,1.22,0
3848726.206,965.02,59,6.232,40977,0.69,0
5459162.363,790.37,53,1.477,27679,1.52,0
5536844.831,919.02,55,5.601,46297,1.04,1
3573175.95,709.99,50,2.882,58768,2.83,0
5739337.653,850.54,44,3.483,41651,2.53,3
1634106.67,1009.84,60,1.57,33511,1.27,0
2081547.65,752.35,49,4.041,43616,1.55,1
5474662.959,528.08,26,7.431,47425,2.57,3
2805989.96,647.74,47,1.082,39015,0.18,0
4244631.861,954.91,58,1.785,28114,2.91,0
4136542.402,1629.52,74,7.998,25690,0.38,2
4230083.993,705.61,50,1.321,25090,1.88,0
3315639.171,641.79,39,4.646,24621,1.67,2
3091008.732,546.13,43,1.245,49428,0.5,0
5324849.722,651.58,48,3.341,29664,1.76,0
3973283.214,856.48,56,1.936,46018,2.8,0
4898898.487,605.36,46,11.61,58548,0.93,0
4124840.526,982.88,58,1.322,45514,0.41,1
4684560.61,1107.9,62,3.006,58328,2.47,1
4611117.97,620.99,46,2.627,53874,1.36,0
2991786.61,694.1,49,6.932,28348,2.69,0
4683138.804,908.36,45,2.544,27561,1.3,3
3801026.552,1110.55,64,1.356,26187,0.75,0
3561443.138,585.12,43,7.986,31316,0.63,1
4680689.433,426.68,37,1.329,34518,1.32,0
5818317.215,592.1,42,2.768,22458,2.38,1
2073225.702,600.17,45,1.689,57156,1.56,0
2310096.307,1034.82,62,8.012,37612,0.64,0
5462509.365,1032.36,62,1.123,53897,1.09,0
5740459.624,885.83,55,7.355,21445,1.17,1
4695940.765,1038.94,62,2.156,52294,0.86,0
4857444.694,824.06,55,3.219,46646,1.46,0
1273233.195,951.72,58,5.644,21121,2.4,0
2898198.116,496.28,38,2.277,33909,1.21,1
2091694.641,1153.95,56,11.386,42738,1.57,3
4342482.88,511.61,42,6.342,33063,1.92,0
1248693.491,537.57,42,8.203,32795,0.26,0
1961555.338,621.47,44,11.878,29319,0.23,1
3806500.484,407.48,36,2.145,58809,2.82,0
1339036.121,1068.7,62,3.322,49282,0.71,0
1599355.631,981.21,58,4.805,21393,0.69,1
3989298.092,459.39,39,9.502,40660,1.83,0
1676015.008,688.06,47,3.997,36098,1.46,1
2940603.876,762.54,52,2.127,23092,2.83,0
4255783.252,977.46,60,3.934,32829,1.73,0
4942397.322,783.2,53,8.043,56541,0.59,0
1215190.958,954.07,56,1.424,59008,2.8,1
4447257.591,357.91,33,2.653,43469,2.3,0
2929423.567,1104.34,63,6.011,41705,2.36,0
4933833.168,1041.63,61,4.233,23773,2.31,0
4289861.985,437.24,38,1.923,40534,2.95,0
2654039.627,495.75,41,1.231,46497,0.59,0
1500226.974,645.24,45,6.521,47952,2.24,1
4288004.659,954.86,58,2.119,52047,2.61,0
1209865.455,578.29,45,9.823,40180,1.44,0
4326078.122,639.99,48,1.366,52578,0.94,0
2228198.512,703.16,50,8.822,26382,1.14,0
4509794.36,512.44,41,11.321,42936,0.13,0
4756038.917,764.81,49,4.539,46625,2.99,1
5396975.721,882.51,57,10.676,54953,1.72,0
5064976.812,717.46,50,7.417,35163,0.35,0
3294648.726,599.88,37,4.698,51713,2.78,2
1946523.861,1046.88,57,9.199,43474,2.64,2
3321983.656,694.83,47,1.671,23790,0.21,1
5174683.122,264.89,28,5.642,31273,0.33,0
2623189.643,846.23,56,4.671,28300,0.07,0
2566153.992,1012.59,58,4.628,29666,1.8,1
2675540.615,1081.21,63,5.727,47820,2.3,0
4448878.659,701.52,49,4.888,44432,0.82,0
4510300.87,1432.91,64,3.67,44828,1.01,3
5879058.431,975.79,57,2.777,35648,0.41,1
2692348.976,749.01,51,3.774,56840,1.27,0
5200890.686,1101.99,61,10.921,21819,2.67,1
3701980.617,694.19,46,1.356,53065,1.9,1
5067624.953,887.84,57,6.265,27025,0.68,0
3079571.721,782.75,53,3.04,24007,2.7,0
2734189.482,1049.37,60,10.039,41741,0.3,1
1808374.148,901.81,57,1.074,43918,1.61,0
1039156.219,647.48,47,9.911,48912,0.16,0
2001369.767,269.66,29,2.083,49825,1.17,0
2136332.891,950.95,59,3.138,57913,2.38,0
2696634.296,1052.8,62,2.643,41571,2.09,0
4839757.778,1045.44,52,6.189,22738,0.35,3
2316142.925,952.77,57,3.461,58376,1.57,1
4673267.486,1074.55,58,11.668,25710,0.91,2
2092512.488,1537.27,74,1.159,29734,2.85,1
4374870.936,452.83,38,1.448,47002,0.61,0
2668401.449,913.28,55,1.38,29736,0.34,1
4684666.613,650.5,47,11.241,37326,1.04,0
5971607.27,534.14,43,4.367,28803,2.67,0
4184321.955,946.22,58,1.206,42491,2.91,0
5224357.686,772.38,53,1.283,51679,2.24,0
1058538.51,825.28,53,3.366,21589,0.58,1
3295548.246,672.52,49,11.836,38201,0.98,0
4002412.524,426.64,37,5.978,56387,2.9,0
2645738.343,553.82,43,1.021,23849,2.69,0
4571868.062,590.02,43,3.26,31027,2.23,1
2184725.462,630.3,45,3.099,54563,1.44,1
1405804.648,1211.47,65,10.602,54329,0.72,1
4102613.902,1016.23,51,1.548,24668,1.08,3
4756219.361,672.49,45,1.177,26009,2.21,1
3018174.964,644.15,48,8.08,43316,1.83,0
1999373.124,650.52,48,1.167,42951,2.72,0
1171049.257,977.08,58,6.04,37422,2.72,1
1301048.103,833.34,52,1.866,22542,2.2,1
2519871.661,502.12,42,3.743,20025,0.78,0
2688209.78,931.02,56,9.03,30280,2.66,1
4560279.803,387.94,35,4.622,53679,1.78,0
1229982.729,907.51,45,4.624,57199,1.32,3
5087177.358,923.71,57,1.391,46863,2.56,0
1831827.151,376.67,35,1.233,58799,2.54,0
2061155.257,481.25,38,1.161,47092,0.64,1
3517181.358,541.32,43,1.029,49416,2.95,0
5975366.705,972.44,60,5.381,22255,1.37,0
5234446.81,882.39,57,9.493,32792,1.82,0
3935438.92,1130.15,65,1.243,52803,0.22,0
4919023.195,591.22,45,3.542,38351,1.86,0
4970377.117,731.62,48,2.909,29529,2.37,1
2714490.611,1272.9,69,8.115,53249,0.95,0
3578057.516,1133.42,65,2.211,42877,1.82,0
4618297.048,910.04,56,1.28,37674,0.69,1
5514147.902,1330.2,65,2.72,42515,1.49,2
3999667.153,807.08,53,5.391,28547,1.81,0
2238024.969,949.73,58,6.362,40530,1.71,0
2931031.398,957.32,48,4.116,52765,2.33,3
4841414.584,863.86,55,4.575,49445,2.33,0
5831479.413,504.9,39,8.284,29895,2.39,1
4405856.403,1668.15,78,1.947,24468,0.21,1
4853604.135,1061.39,63,2.167,20947,0.03,0
4056938.45,1217.11,62,8.111,54213,1.52,2
3142893.701,1100.55,62,7.972,20030,2.92,1
5871791.615,1149.72,63,1.403,28882,1.81,1
4723063.417,812.12,54,9.659,29168,0.8,0
4274170.044,1401.71,70,2.404,51129,2.22,1
2535190.119,1170.7,66,1.053,21651,1.76,0
2264440.8,550.78,41,2.372,21073,2.21,1
4203626.311,828.34,55,5.056,56122,1.03,0
2293918.715,763.52,50,1.088,54386,1.48,1
1043691.662,983.17,58,2.245,52466,0.55,1
3217779.48,782.38,52,3.264,48308,1.78,0
5624022.852,633.73,47,1.263,58611,0.9,0
5990318.234,678.99,49,6.798,48794,1.22,0
3487369.854,1136,64,5.139,41309,0.74,0
5576462.694,702.64,49,1.165,51670,0.97,0
4501419.576,1056.62,62,9.468,38200,0.97,0
5707053.832,747.78,46,4.136,26610,0.12,2
4191111.609,901.59,52,10.21,31673,0.41,2
2915939.067,598.03,45,1.381,34145,0.7,0
2222801.909,596.26,45,2.869,39953,2.3,0
4529789.436,415.81,33,3.978,39391,2.36,1
5166252.958,1133.12,63,10.361,31880,1.95,1
3588303.301,713.82,47,1.012,27964,1.51,1
4599676.333,847.34,53,6.828,58118,0.96,1
5513189.803,636.3,47,8.432,56189,0.84,0
2240093.928,1056.96,62,1.226,21449,1.17,0
1706739.327,542.35,42,1.731,54189,1.37,0
1879686.313,546.9,44,9.77,43612,1.33,0
1275553.38,798.09,54,4.581,57070,2.16,0
5606237.286,657.23,47,2.885,28378,1.56,0
4551779.197,972.58,53,4.96,32908,2.97,2
2898658.486,494.66,40,9.984,26254,0.34,0
5802301.262,812.26,42,1.7,37078,1.72,3
3488250.9,717.79,50,10.864,24496,0.57,0
1786019.897,685.11,50,8.303,40068,0.28,0
3231435.741,588.15,46,1.328,44925,0.32,0
3462400.725,394.91,36,1.517,27205,0.9,0
2040166.882,1011.75,59,1.008,20369,0.98,1
1382606.739,484.26,40,1.331,59051,2.52,0
5807286.091,227.98,21,1.271,46011,1.75,1
3438078.431,825.17,54,2.983,31081,2.1,0
3925303.755,536.61,39,11.161,51733,0.63,1
4324795.966,1034.34,62,2.887,56032,0.03,0
1915233.538,842.48,53,7.952,53993,0.19,1
5709034.852,802.28,53,7.251,37425,1.34,0
3731357.317,1286.79,69,2.301,34823,2.52,0
3016400.41,640.43,48,2.587,34507,1.56,0
3559494.883,512.72,42,1.159,38691,2.71,0
4100372.874,589.63,43,3.234,44604,1.78,1
1687512.129,570.35,45,7.287,54249,1.15,0
4490117.884,802.33,54,2.65,54085,1.87,0
2918012.063,935.47,53,1.77,44371,0.96,2
5321360.899,925.79,58,10.245,25540,2.03,0
2084660.608,442.71,37,11.992,29452,2.21,0
1088470.958,949.1,56,1.846,59870,1.36,1
5318211.208,318.39,30,1.215,40485,2.47,0
4457489.017,716.25,43,1.131,29340,0.47,2
5774583.381,461.76,40,2.124,42399,1.74,0
3063603.831,576.27,41,3.452,36583,1.94,1
4507941.284,782.69,47,3.268,57987,2.95,2
1572060.323,215.07,23,1.852,29753,1.36,0
4706563.911,838.4,55,11.624,36318,2.19,0
4074043.615,678.05,47,9.35,31102,2,1
5795397.625,662,48,5.357,43193,0.04,0
4720035.467,532.96,43,2.313,42241,1.78,0
3338983.458,1260.77,68,3.89,28461,2.21,0
1501274.093,499.01,38,2.208,57769,2.06,1
3046073.67,646.04,48,7.627,57724,2.23,0
1788843.52,655.88,46,2.725,53231,1.45,1
1714762.928,619.12,47,2.787,30706,2.4,0
1644166.959,648.19,48,5.863,22727,2.02,0
5860870.573,1359.34,69,1.215,29238,2.01,1
4293602.314,370.86,34,5.385,28178,0.29,0
3416815.854,640.84,47,3.07,54257,1.54,0
4725889.811,500.8,37,1.007,49904,1.1,1
1264747.832,871.58,53,1.53,48930,2.55,1
3828014.009,891.85,56,10.094,43075,1.81,0
3423045.028,841.89,52,1.85,50708,1.36,1
5828523.094,808.03,52,4.604,23431,0.51,1
5801203.855,895.41,54,10.129,28095,0.79,1
5961963.672,898.76,57,1.752,24145,2.73,0
4341449.911,448.96,35,1.333,43017,0.13,1
2935867.952,385.77,34,2.5,32764,1.19,0
4337835.635,981.54,60,6.101,31574,2.4,0
5798267.072,1032.99,62,1.729,23317,0.54,0
1292827.291,760.39,51,2.052,51167,2.85,0
5981976.133,780.29,51,8.795,45949,2.8,1
4697606.304,783.53,50,7.206,20209,1.08,1
1700795.355,831.28,54,1.236,55213,0.39,0
5851158.075,679.83,41,5.278,53480,1.96,2
3676611.987,741.64,51,1.694,57345,2.45,0
1703701.018,1272.52,67,8.537,22583,2.48,1
4888479.83,736.32,52,10.666,23581,0.27,0
1657341.843,830.51,53,8.433,56875,1.54,1
5251971,598.59,46,4.18,42211,2.24,0
5781351.793,365.24,31,3.666,54851,0.33,1
2534493.784,777.28,50,3.1,21449,2.57,1
1951801.752,705.56,50,1.008,49199,0.19,0
1698200.795,1013.13,60,2.755,30646,2.41,0
4293579.522,541.34,39,1.135,23974,2.8,1
5040107.515,886.27,56,1.895,20355,0.39,0
5368989.468,832.04,54,7.876,30113,2.46,0
2842931.481,425.69,36,4.952,22459,2.6,0
1518199.214,776.96,50,7.614,45071,2.75,1
5964991.028,973.06,60,7.582,58502,0.76,0
5485815.101,691.21,46,11.309,57544,2.68,1
2119767.261,542.97,43,2.407,37795,0.76,0
2425797.746,575.91,44,1.519,35917,0.46,0
1318037.21,180.4,20,1.015,30067,1.87,0
4788450.321,847.52,55,2.011,25945,1.65,0
3985625.718,668.36,46,4.489,23309,0.24,1
4704779.635,734.81,51,4.516,32470,1.37,0
1305013.38,886.79,56,5.388,47956,0.3,0
4108952.575,483.91,36,1.014,23603,1.96,1
5915701.112,439.19,35,10.936,40044,1.7,1
5857302.076,692.79,50,1.179,49022,0.85,0
5336279.316,538.42,42,1.917,29640,2.95,0
3921823.318,1093.44,62,1.013,50435,1.21,1
3866410.139,727.5,50,8.417,29981,2.8,0
2907066.121,661.38,46,2.551,36900,0.59,1
3284721.826,760.02,52,7.234,44823,2.53,0
1995500.206,786.95,50,4.755,57080,1.14,1
2615773.051,683.37,48,3.081,58487,2,0
3004238.206,898.07,54,1.643,59348,2.39,1
2444145.299,941.02,59,1.694,34451,1.62,0
2424833.528,938.78,58,8.484,40359,0.97,0
1673126.69,513.03,42,3.167,54960,1.63,0
3896575.055,987.41,49,4.464,34405,1.04,3
3723192.011,1076.15,53,8.927,44982,2.32,3
5676446.86,275.11,28,6.399,39683,2.84,0
5285282.239,378.6,35,5.225,54646,1.83,0
3521037.889,808.77,52,1.661,34670,2.84,1
1218225.836,854.24,56,1.134,37297,1.67,0
3693219.878,605.07,45,6.745,42904,1.37,0
4709712.414,625.66,46,1.006,37073,1.53,0
3353852.211,676.18,47,2.181,34746,1.62,1
3019704.746,807.23,54,4.333,52208,1.57,0
2727257.627,917.07,57,2.566,32620,2.13,0
5648270.209,726.68,50,2.848,28321,0.76,0
3566231.959,800.81,40,3.26,36621,2.74,3
2620697.856,353.82,35,2.339,33407,0.02,0
4908257.603,502.75,39,2.025,52214,0.58,1
1751781.214,442.28,38,1.059,39523,0.84,0
3687647.248,576.4,44,5.286,56810,0.28,0
3505425.175,861.33,54,3.583,42054,1.96,1
4152756.118,689.79,50,1.693,59477,0.68,0
2157108.463,802.91,54,6.184,45384,2.65,0
1230914.811,459.65,39,5.878,35784,2.85,0
5394013.41,865.8,56,6.242,50964,2.75,0
4858081.341,871.97,56,1.071,48957,1.31,0
1402663.841,1044.43,62,8.273,41156,1.32,0
3854033.769,897.77,54,3.497,37532,2.37,1
2682373.106,729.62,49,3.393,47602,1.33,1
4221855.524,782.75,52,3.714,22466,2.49,0
4885045.929,472.81,37,3.199,20170,2.49,1
5940055.902,951.28,56,2.065,32782,1.7,1
2532437.111,1072.62,61,1.145,45150,2.31,1
4919967.375,1245.71,59,3.035,38861,2.27,3
1947468.611,763.64,52,2.481,26278,0.98,0
2137335.834,1109.93,54,12.104,46170,2.63,3
1510604.408,1331.4,68,6.111,31765,2.18,1
2113400.267,298.14,29,7.357,30218,2.81,0
1839660.502,1100.12,61,6.553,25481,1.47,1
5622017.699,818.4,52,1.096,57295,0.98,1
2034387.641,523.04,43,11.002,56285,0.59,0
4780212.873,497.2,39,1.558,20025,0.53,1
2505989.97,857.11,56,4.223,41363,1.35,0
1057034.21,599.75,46,1.067,33784,2.27,0
1330887.17,634.43,47,1.018,54543,2.75,0
4082540.055,629.63,47,1.111,40557,2.08,0
3110929.367,809.58,52,2.878,54091,1.08,1
2420245.138,1041.18,61,9.938,29076,2.68,0
4760998.246,1563.04,77,1.136,24335,1.71,0
5374192.064,938.73,58,1.861,51292,0.24,0
1483377.626,1104.62,63,6.148,39801,1.44,0
1597941.491,978.99,60,6.868,51823,2.33,0
5816240.292,1007.81,60,8.755,57137,2.86,0
5673118.955,667.02,49,1.337,43247,1.16,0
1066977.334,665.09,48,1.28,20510,2.77,0
5457929.082,1101.52,64,7.074,24661,1.88,0
4674902.004,162.79,21,1.916,39521,1.56,0
3992998.951,670.35,49,1.882,25088,0.76,0
3241207.861,344.74,33,4.244,38081,0.88,0
2517559.892,897.75,46,6.841,59746,0.83,3
1617291.18,649.68,47,8.816,59330,2.42,0
3362324.641,1036.28,59,4.222,33435,2.92,1
2305635.802,1104.19,61,4.872,32695,2.89,1
1295188.153,657.6,47,10.456,42364,2.71,0
4879306.15,674.01,49,5.196,42637,2.86,0
4677462.689,777.75,51,5.325,31880,0.22,1
5400002.225,434.66,39,1.814,36631,0.19,0
4390207.52,726.21,51,3.396,50499,1.18,0
3929246.11,498.89,38,1.904,38634,1.97,1
1682422.415,892.38,54,5.727,57558,2.34,1
2746961.679,866.63,56,2.943,41288,1.86,0
4579212.808,651.15,47,9.635,54328,0.59,0
5736547.538,869.91,54,1.231,37210,2.61,1
1520897.816,881.56,54,6.206,21229,0.74,1
4569194.707,901.91,52,4.771,36964,0.87,2
4528718.695,1066.22,63,2.383,20722,1.49,0
3178259.355,676.01,48,1.573,31024,1.06,0
1184661.804,808.1,54,3.19,51584,2.24,0
2996072.911,820.71,53,1.877,58339,0.09,1
3255707.284,671.89,49,1.936,47093,2.03,0
5101467.376,631.34,44,9.491,46010,1.71,1
4684525.447,834.44,54,2.396,55836,1.54,0
2832236.762,551.87,40,4.294,52802,1.97,1
5922050.869,917.2,58,11.769,50794,2.25,0
1199608.334,1271.91,69,4.33,55957,0.46,0
4488042.565,1173.47,64,3.093,47229,0.24,1
3177821.134,1199.25,67,2.669,59501,0.78,0
1161181,838.73,55,9.225,50229,1.29,0
4252973.522,502.04,40,8.075,59103,2.96,0
5881649.491,720.17,50,1.467,48234,1.89,0
3508709.038,1172.02,66,6.568,21343,1.44,0
2041498.077,1334.34,71,2.316,28713,0.04,0
2282760.196,952.2,58,3.962,55415,2.65,0
3689517.044,793.51,51,4.346,33645,1.62,1
3508582.467,418.52,38,9.706,44931,0.6,0
5307628.038,672.17,45,5.343,59599,2.28,1
5246955.314,918.2,58,2.601,24436,1.93,0
3623824.776,793.4,50,1.439,36163,2.14,1
5355495.475,1007.48,60,1.776,48195,0.51,0
5486476.023,340.25,33,3.817,25920,0.03,0
5830851.516,510.05,41,1.633,38544,0.09,0
2468137.408,1085.38,61,2.738,27541,0.99,1
4344035.455,425.35,38,1.786,31151,0.31,0
5477447.419,1253,68,1.459,59230,2.33,0
3545482.222,748.88,50,1.293,26126,0.39,1
2307103.091,862.45,56,1.608,29645,2.44,0
3746736.015,969.7,57,4.955,35766,0.93,1
1765120.325,1202.48,66,1.13,54127,1.89,0
1109078.905,1121.01,65,1.97,32817,0.12,0
5031833.096,700.19,43,11.648,37424,1.23,2
4873159.018,603.94,43,5.169,44235,2.29,1
5316549.207,734.93,51,10.914,38555,2.51,0
3131239.356,841.64,52,1.183,58299,1.45,1
3543472.924,445.62,38,3.815,44169,1.27,0
3367254.324,794.58,53,5.641,37804,1.17,0
1986877.319,758.2,50,4.581,51504,2.42,1
5390402.375,971.94,60,4.854,43147,0.83,0
3275126.956,667.12,49,2.335,32861,1.76,0
1298828.647,779.29,52,2.658,55729,0.66,0
5225171.795,742.29,51,4.739,46246,2.37,0
2880833.93,358.37,33,1.912,44106,2.31,0
3181504.874,379.64,35,2.059,58778,1.84,0
1688758.864,445.24,39,2.978,26621,0.82,0
4974339.551,829.75,55,1.286,53640,1.85,0
1933579.362,830.01,54,4.501,50722,1.49,0
2123784.214,284.78,29,1.396,42445,0.11,0
5200603.43,943.23,57,8.44,22476,0.12,1
1822499.805,584.09,45,1.111,50669,1.54,0
4200643.437,985.84,60,3.639,51850,2.3,0
4014317.154,1237.93,63,2.15,54826,1.96,2
1658193.697,645.6,48,6.606,39434,0.99,0
1961390.994,1181.9,61,1.95,28653,0.69,2
2642385.739,723.48,51,9.577,50403,1.74,0
4833742.536,779.82,51,4.706,56128,1.99,1
2389359.984,561.37,40,11.306,37614,1.67,1
1220680.075,585.64,43,1.295,35865,0.72,1
4816393.38,1538.69,76,2.241,32869,0.32,0
4278036.152,944.24,59,1.606,41187,0.93,0
4946169.325,627.7,46,1.071,53342,2.12,0
4967675.806,698.33,49,1.976,29554,1.37,0
1854604.25,382.55,36,9.556,40344,1.18,0
5266502.318,915.83,57,2.549,51827,0.37,0
2497721.878,584.83,44,3.717,41981,0.68,0
1255868.626,753.44,50,3.789,28181,0.41,1
4590888.582,607.52,46,4.852,41778,3,0
1759448.779,568.02,44,1.785,23350,0.79,0
2796440.098,602.07,46,1.193,35782,2.88,0
1553964.995,866.5,56,1.832,59396,2.85,0
4556852.184,916.47,47,8.837,25886,0.29,3
4874152.325,519.58,42,1.304,20893,1.23,0
1214713.08,359.13,34,6.862,29526,0.32,0
5863491.043,594.93,46,4.263,38974,1.02,0
5669116.705,945.26,59,3.097,37956,1.2,0
1491339.308,673.97,46,4.423,50041,0.56,1
4707677.011,671.59,48,1.405,27914,1.47,0
1189310.532,608.37,45,6.125,55993,1.75,0
5206584.64,643.08,44,9.763,25463,0.81,1
1079813.945,953.17,58,6.256,41089,2.6,0
2744446.679,505.88,42,2.751,46709,2.45,0
1569476.39,566,44,1.002,36353,1.17,0
2296335.927,1285.38,69,5.565,56852,0.58,0
5159380.101,1164.49,61,3.061,25352,0.79,2
4662355.501,782.33,52,5.28,34680,1.45,0
3365506.523,568.72,44,1.173,55583,0.24,0
3454258.748,1132.91,64,3.332,25324,0.83,0
1948283.911,569.09,42,1.028,36360,1.87,1
1592995.803,764.25,38,9.238,41805,1.61,3
3618651.084,1010.24,60,8.714,32474,2.68,0
2696057.314,847.54,53,2.338,36215,2.87,1
1563933.348,558.16,40,2.467,38908,2.13,1
4217653.63,736.52,51,4.531,52149,2.69,0
2732597.798,724.89,49,2.343,56593,0.77,1
2141197.35,806.53,52,10.872,26371,2.75,1
2115091.608,838.04,54,5.946,42528,2.12,0
3462670.045,529.34,43,1.131,20376,2.63,0
4928066.767,712.34,47,9.212,36302,2.37,1
1770782.036,809.09,54,8.815,33547,2.08,0
5635599.967,1266.21,66,5.677,41805,1.94,1
5755341.9,947.17,57,1.765,39214,1.61,1
1505272.524,861.34,55,1.004,50086,0.98,0
5844268.956,746.35,52,4.962,53584,0.45,0
4419584.009,843.03,52,3.801,29572,1.68,1
2783746.394,805.84,53,11.523,59970,0.5,0
3912206.145,752.59,49,8.722,29759,2.36,1
2854941.327,2024.03,81,5.368,53834,1.48,3
4794147.103,395.5,32,2.294,21918,0.08,1
5542765.366,771.88,53,3.492,32585,1.39,0
1062338.788,887.8,56,1.136,59266,0.48,0
5842995.467,384.88,34,3.991,33160,1.23,0
1096835.799,1567.24,77,3.846,37197,2.99,0
4765777.298,1002.94,49,2.897,40788,2.28,3
5905471.305,633.38,46,2.738,58870,2.04,0
3550410.803,1135.4,65,8.527,34904,0.77,0
3700615.787,844.74,55,2.145,43852,1.17,0
2855295.78,454.93,38,2.198,24652,0.22,0
2453502.806,752.54,51,3.138,46518,0.89,0
5033401.312,1602.35,70,1.788,57221,1.37,3
2079479.652,797,54,1.917,25674,0.16,0
2453933.683,1095.26,63,1.858,43396,2.24,0
1320375.537,643.6,47,5.06,54854,2.67,0
5547786.009,538.46,42,1.681,51719,2.84,0
5965619.849,1107.23,59,2.888,40672,0.78,2
3353534.772,975.57,58,3.331,21514,2.94,1
3954998.461,713.33,44,5.935,54795,2.83,2
4960984.797,702.28,50,3.523,35325,1.89,0
1408529.695,611.51,44,2.034,36556,2.93,1
5740649.204,835.36,52,1.351,59248,1.08,1
4019915.781,1294.21,67,7.672,26638,1.04,1
3404838.341,865.28,54,5.86,24346,0.31,1
5935991.882,923.49,58,3.572,57970,0.48,0
2729406.831,439.33,39,6.595,30531,0.12,0
4518165.222,764.17,52,2.399,22213,0.26,0
5960971.182,1231.79,68,10.911,36298,1.19,0
4209890.687,660.72,49,3.117,51698,0.28,0
3110848.791,807.83,52,6.69,32893,2,1
2598849.291,607.3,43,2.438,27154,0.42,1
2575329.662,583.16,44,1.803,20605,1.96,0
1415577.966,1009.92,50,1.242,50484,2.19,3
5997873.242,949.47,58,2.63,34931,1.2,0
1425514.828,845.76,53,2.808,26422,2.71,1
5521281.777,1185.23,66,5.51,25238,2.17,0
5691011.433,438.52,37,1.53,53454,0.81,0
3549037.077,650.74,48,1.624,32730,1.91,0
4055237.016,387.23,31,1.905,21924,2.3,1
1526591.587,869.73,54,3.853,40245,1.72,1
3411261.089,766.03,50,1.519,27249,2.19,1
3372615.371,543.93,42,1.82,32035,1.65,0
2800182.093,567.43,42,1.108,41595,2.74,1
1982835.788,975.74,57,1.73,55905,0.29,1
1724418.324,429.37,38,1.593,25423,0.44,0
4153683.809,878.6,56,3.11,36639,1.6,0
3121323.022,1010.65,60,4.284,33046,2.84,0
5722528.957,863.81,55,1.512,53442,1.56,0
1375306.816,772.13,53,2.152,37165,2.35,0
